;0
0;0.5123828847712936
1;0.5001644499166021
2;0.503486202569534
3;0.4998444185164927
4;0.49944823787625947
5;0.5052473974347651
6;0.506002170061887
7;0.493853367170503
8;0.4949517479832962
9;0.5070680436069427
10;0.5012677127408594
11;0.498317552259042
12;0.4978442782302933
13;0.5026496769199663
14;0.5055049787838328
15;0.5054015330897701
16;0.5019961505502462
17;0.4989159390063483
18;0.502049779600282
19;0.49731296408687553
20;0.4998181039021662
21;0.506605132795946
22;0.5038258422950967
23;0.49544828104635835
24;0.49861975963580607
25;0.49960811323755006
26;0.4991107763930833
27;0.5080575871177349
28;0.5077159367200501
29;0.5022836053297242
30;0.509048712550274
31;0.5158813611309817
32;0.5167938523647966
33;0.5167488715011042
34;0.5134449303978931
35;0.5163875813901905
36;0.5180703784379177
37;0.5144897690433498
38;0.5188425202310011
39;0.5181646509683182
40;0.5183233635837308
41;0.5184845944970998
42;0.5168255711079504
43;0.5094550643868125
44;0.5208923509148901
45;0.5182718863115804
46;0.5202984642314807
47;0.5242059475124425
48;0.5242712129734779
49;0.5284645534165298
50;0.5305590349879552
51;0.5317475186064724
52;0.5336812326559518
53;0.5349302882999352
54;0.5324954930188267
55;0.534345745462939
56;0.5306382698789416
57;0.5288421271154908
58;0.5281913381376389
59;0.5303739977556124
60;0.5242261254954482
61;0.5263592126807095
62;0.5162699211932391
63;0.5227553987444652
64;0.5192069716169573
65;0.5255123317380367
66;0.5230191386600719
67;0.5214108353642719
68;0.5153080295871584
69;0.5250053326310729
70;0.5303152250806142
71;0.5302395442759184
72;0.5325082248568216
73;0.5270191537639337
74;0.5330787479534025
75;0.5372516239927239
76;0.533215901709191
77;0.5354258202130797
78;0.5382050912621057
79;0.5344519817385073
80;0.5331986622401019
81;0.5373708161812406
82;0.5408942102538458
83;0.5447136827390012
84;0.5430745725520574
85;0.5364666993099946
86;0.5347814957089915
87;0.5439593622097246
88;0.5424707736984193
89;0.5435998652875229
90;0.5474152679641153
91;0.5488540602175523
92;0.550591621380406
93;0.5510709608374847
94;0.5499400980994683
95;0.5444625518478614
96;0.5438127850577101
97;0.5527205563664299
98;0.5440877866120738
99;0.5475652918369711
100;0.5526177333386808
101;0.5507926764205539
102;0.551616336128156
103;0.5523247072313643
104;0.5513457078668651
105;0.557339122141158
106;0.5627648592906975
107;0.5606963153912076
108;0.5631674373748272
109;0.5607941367561956
110;0.5613080262971577
111;0.5624291175512468
112;0.5593014489728527
113;0.5566869366640301
114;0.5562615731126925
115;0.5589543659155338
116;0.5614717925588942
117;0.5595828368445751
118;0.5642920043246302
119;0.56499412909727
120;0.5572733918952446
121;0.565404532922511
122;0.570020501353488
123;0.5724948957515303
124;0.5649832000744044
125;0.5611474451443553
126;0.5660465749856809
127;0.5641885337111718
128;0.5659466825138177
129;0.5655386720903661
130;0.5668832449297966
131;0.5654709434786592
132;0.5654800334897474
133;0.5566453603566222
134;0.5533904273364922
135;0.5622210395418704
136;0.5625037034039415
137;0.5394951489221008
138;0.5401024351304659
139;0.5641283779784065
140;0.5574480016492008
141;0.5521966688349369
142;0.5445918293899265
143;0.5358762763587198
144;0.5323319419194928
145;0.5371095709019974
146;0.5358375984305661
147;0.5264814400725535
148;0.5353391545762168
149;0.5313707810385967
150;0.5228462253438819
151;0.5225846663953096
152;0.5277577593403064
153;0.5231591110680783
154;0.515722139285928
155;0.5177658343769407
156;0.5239219984638359
157;0.533091306230048
158;0.5266902175773808
159;0.5199180127204474
160;0.5142894641961624
161;0.5229931427444467
162;0.5226344913232179
163;0.5261236681043431
164;0.5225510308565475
165;0.5099989969659504
166;0.5032129546333343
167;0.5134864560067542
168;0.5126781982318911
169;0.5171421114623981
170;0.5139024863824804
171;0.5212168860442995
172;0.5165348502178415
173;0.5186360947382685
174;0.527159379219821
175;0.5134938990223648
176;0.5132665785234298
177;0.5129835923122112
178;0.5166886348197932
179;0.5125728701139919
180;0.5125268673138734
181;0.5065786916114411
182;0.49725547531202957
183;0.49173412558008456
184;0.4970868770268977
185;0.49471997087641806
186;0.48860258008030477
187;0.4823435879257353
188;0.4804781001424605
189;0.492079747444936
190;0.4896412876589218
191;0.47796058511420203
192;0.47186022234423497
193;0.47537569155305454
194;0.46610622123500406
195;0.4781800603003278
196;0.48075466078757
197;0.47730862808924407
198;0.47504496581424793
199;0.4792928729088108
200;0.4797252253411912
201;0.4775627884458796
202;0.4827160292200129
203;0.4847921141240363
204;0.48618363526664615
205;0.4918962556877145
206;0.487364979672372
207;0.48776312492712426
208;0.49311269045216055
209;0.49767510830153716
210;0.49561814018484224
211;0.49470116732476127
212;0.5035205983395412
213;0.5093769076038217
214;0.5090661216615695
215;0.5122804252663651
216;0.5180032120563007
217;0.5183857685933145
