;0
0;264.07000732421875
1;264.07000732421875
2;264.07000732421875
3;264.07000732421875
4;264.07000732421875
5;264.07000732421875
6;267.1800079345703
7;264.07000732421875
8;264.07000732421875
9;264.07000732421875
10;264.07000732421875
11;267.1800079345703
12;264.07000732421875
13;267.1800079345703
14;273.4200134277344
15;273.4200134277344
16;267.1800079345703
17;267.1800079345703
18;267.1800079345703
19;264.07000732421875
20;264.07000732421875
21;267.1800079345703
22;267.1800079345703
23;264.07000732421875
24;264.07000732421875
25;264.07000732421875
26;264.07000732421875
27;267.1800079345703
28;267.1800079345703
29;267.1800079345703
30;273.4200134277344
31;273.4200134277344
32;273.4200134277344
33;273.4200134277344
34;273.4200134277344
35;273.4200134277344
36;273.4200134277344
37;273.4200134277344
38;273.4200134277344
39;273.4200134277344
40;273.4200134277344
41;273.4200134277344
42;273.4200134277344
43;273.4200134277344
44;273.4200134277344
45;273.4200134277344
46;273.4200134277344
47;273.4200134277344
48;273.4200134277344
49;273.4200134277344
50;273.4200134277344
51;273.4200134277344
52;273.4200134277344
53;273.4200134277344
54;273.4200134277344
55;273.4200134277344
56;273.4200134277344
57;273.4200134277344
58;273.4200134277344
59;273.4200134277344
60;273.4200134277344
61;273.4200134277344
62;273.4200134277344
63;273.4200134277344
64;273.4200134277344
65;273.4200134277344
66;273.4200134277344
67;273.4200134277344
68;273.4200134277344
69;273.4200134277344
70;273.4200134277344
71;273.4200134277344
72;273.4200134277344
73;273.4200134277344
74;273.4200134277344
75;273.4200134277344
76;273.4200134277344
77;273.4200134277344
78;273.4200134277344
79;273.4200134277344
80;273.4200134277344
81;273.4200134277344
82;273.4200134277344
83;273.4200134277344
84;273.4200134277344
85;273.4200134277344
86;273.4200134277344
87;273.4200134277344
88;273.4200134277344
89;273.4200134277344
90;273.4200134277344
91;273.4200134277344
92;273.4200134277344
93;273.4200134277344
94;273.4200134277344
95;273.4200134277344
96;273.4200134277344
97;273.4200134277344
98;273.4200134277344
99;273.4200134277344
100;273.4200134277344
101;273.4200134277344
102;273.4200134277344
103;273.4200134277344
104;273.4200134277344
105;273.4200134277344
106;273.4200134277344
107;273.4200134277344
108;273.4200134277344
109;273.4200134277344
110;273.4200134277344
111;273.4200134277344
112;273.4200134277344
113;273.4200134277344
114;273.4200134277344
115;273.4200134277344
116;273.4200134277344
117;273.4200134277344
118;273.4200134277344
119;273.4200134277344
120;273.4200134277344
121;273.4200134277344
122;273.4200134277344
123;273.4200134277344
124;273.4200134277344
125;273.4200134277344
126;273.4200134277344
127;273.4200134277344
128;273.4200134277344
129;273.4200134277344
130;273.4200134277344
131;273.4200134277344
132;273.4200134277344
133;273.4200134277344
134;273.4200134277344
135;273.4200134277344
136;273.4200134277344
137;273.4200134277344
138;273.4200134277344
139;273.4200134277344
140;273.4200134277344
141;273.4200134277344
142;273.4200134277344
143;273.4200134277344
144;273.4200134277344
145;273.4200134277344
146;273.4200134277344
147;267.1800079345703
148;273.4200134277344
149;267.1800079345703
150;264.07000732421875
151;267.1800079345703
152;273.4200134277344
153;273.4200134277344
154;273.4200134277344
155;273.4200134277344
156;273.4200134277344
157;273.4200134277344
158;273.4200134277344
159;273.4200134277344
160;273.4200134277344
161;273.4200134277344
162;273.4200134277344
163;273.4200134277344
164;273.4200134277344
165;273.4200134277344
166;264.07000732421875
167;264.07000732421875
168;264.07000732421875
169;267.1800079345703
170;267.1800079345703
171;273.4200134277344
172;273.4200134277344
173;273.4200134277344
174;273.4200134277344
175;273.4200134277344
176;273.4200134277344
177;264.07000732421875
178;264.07000732421875
179;264.07000732421875
180;267.1800079345703
181;267.1800079345703
182;264.07000732421875
183;264.07000732421875
184;264.07000732421875
185;264.07000732421875
186;264.07000732421875
187;242.29000091552734
188;242.29000091552734
189;249.97000122070312
190;249.97000122070312
191;249.97000122070312
192;249.97000122070312
193;249.97000122070312
194;243.9900054931641
195;249.97000122070312
196;249.97000122070312
197;249.97000122070312
198;249.97000122070312
199;249.97000122070312
200;249.97000122070312
